TIME,TARGET_HEADING,CURRENT_HEADING,TAIL_FAN_PW,LEFT_FAN_PW,RIGHT_FAN_PW,HEADING_ERROR
2876,2760,2769,3502,2765,2765,-9
2877,2760,2764,3502,2765,2765,-4
2878,2760,2768,2028,2765,2765,-8
2879,2760,2771,2028,2765,2765,-11
2880,2760,2769,3502,2765,2765,-9
2881,2760,2766,3502,2765,2765,-6
2882,2760,2768,2028,2765,2765,-8
2883,2760,2766,3502,2765,2765,-6
2884,2760,2766,2028,2765,2765,-6
2885,2760,2767,2028,2765,2765,-7
2886,2760,2768,2028,2765,2765,-8
2887,2760,2765,3502,2765,2765,-5
2888,2760,2766,2028,2765,2765,-6
2889,2760,2768,2028,2765,2765,-8
2890,2760,2767,3502,2765,2765,-7
2891,2760,2764,3502,2765,2765,-4
2892,2760,2769,2028,2765,2765,-9
2893,2760,2769,2028,2765,2765,-9
2894,2760,2769,2028,2765,2765,-9
2895,2760,2765,3502,2765,2765,-5
2896,2760,2764,3502,2765,2765,-4
2897,2760,2765,2028,2765,2765,-5
2898,2760,2768,2028,2765,2765,-8
2899,2760,2764,3502,2765,2765,-4
2900,2760,2759,3502,2765,2765,1
2901,2760,2764,2028,2765,2765,-4
2902,2760,2767,2028,2765,2765,-7
2903,2760,2764,3502,2765,2765,-4
2904,2760,2764,2028,2765,2765,-4
2905,2760,2764,2028,2765,2765,-4
2906,2760,2762,3502,2765,2765,-2
2907,2760,2756,3502,2765,2765,4
2908,2760,2758,2028,2765,2765,2
2909,2760,2762,2028,2765,2765,-2
2910,2760,2758,3502,2765,2765,2
2911,2760,2753,3502,2765,2765,7
2912,2760,2754,2028,2765,2765,6
2913,2760,2752,3502,2765,2765,8
2914,2760,2752,3502,2765,2765,8
2915,2760,2751,3502,2765,2765,9
2916,2760,2751,3502,2765,2765,9
2917,2760,2751,3502,2765,2765,9
2918,2760,2750,3502,2765,2765,10
2919,2760,2747,3502,2765,2765,13
2920,2760,2745,3502,2765,2765,15
2921,2760,2745,3502,2765,2765,15
2922,2760,2746,2028,2765,2765,14
2923,2760,2746,3502,2765,2765,14
2924,2760,2746,3502,2765,2765,14
2925,2760,2746,3502,2765,2765,14
2926,2760,2748,2028,2765,2765,12
2927,2760,2752,2028,2765,2765,8
2928,2760,2755,2028,2765,2765,5
2929,2760,2762,2028,2765,2765,-2
2930,2760,2766,2028,2765,2765,-6
2931,2760,2769,2028,2765,2765,-9
2932,2760,2772,2028,2765,2765,-12
2933,2760,2776,2028,2765,2765,-16
2934,2760,2776,2028,2765,2765,-16
2935,2760,2779,2028,2765,2765,-19
2936,2760,2783,2028,2765,2765,-23
2937,2760,2786,2028,2765,2765,-26
2938,2760,2790,2028,2765,2765,-30
2939,2760,2793,2028,2765,2765,-33
2940,2760,2794,2028,2765,2765,-34
2941,2760,2797,2028,2765,2765,-37
2942,2760,2799,2028,2765,2765,-39
2943,2760,2800,2028,2765,2765,-40
2944,2760,2800,2028,2765,2765,-40
2945,2760,2803,2028,2765,2765,-43
2946,2760,2807,2028,2765,2765,-47
2947,2760,2799,3502,2765,2765,-39
2948,2760,2800,2028,2765,2765,-40
2949,2760,2802,2028,2765,2765,-42
2950,2760,2804,2028,2765,2765,-44
2951,2760,2804,2028,2765,2765,-44
2952,2760,2804,2028,2765,2765,-44
2953,2760,2805,2028,2765,2765,-45
2954,2760,2805,2028,2765,2765,-45
2955,2760,2807,2028,2765,2765,-47
2956,2760,2810,2028,2765,2765,-50
2957,2760,2810,2028,2765,2765,-50
2958,2760,2810,2028,2765,2765,-50
2959,2760,2810,2028,2765,2765,-50
2960,2760,2810,2028,2765,2765,-50
2961,2760,2812,2028,2765,2765,-52
2962,2760,2812,2028,2765,2765,-52
2963,2760,2810,3502,2765,2765,-50
2964,2760,2812,2028,2765,2765,-52
2965,2760,2812,2028,2765,2765,-52
2966,2760,2813,2028,2765,2765,-53
2967,2760,2812,2028,2765,2765,-52
2968,2760,2813,2028,2765,2765,-53
2969,2760,2814,2028,2765,2765,-54
2970,2760,2811,3502,2765,2765,-51
2971,2760,2810,2028,2765,2765,-50
2972,2760,2813,2028,2765,2765,-53
2973,2760,2814,2028,2765,2765,-54
2974,2760,2812,3502,2765,2765,-52
2975,2760,2812,2028,2765,2765,-52
2976,2760,2814,2028,2765,2765,-54
2977,2760,2814,2028,2765,2765,-54
2978,2760,2812,3502,2765,2765,-52
2979,2760,2813,2028,2765,2765,-53
2980,2760,2813,2028,2765,2765,-53
2981,2760,2811,3502,2765,2765,-51
2982,2760,2811,2028,2765,2765,-51
2983,2760,2810,2028,2765,2765,-50
2984,2760,2811,2028,2765,2765,-51
2985,2760,2811,2028,2765,2765,-51
2986,2760,2811,2028,2765,2765,-51
2987,2760,2811,2028,2765,2765,-51
2988,2760,2813,2028,2765,2765,-53
2989,2760,2813,2028,2765,2765,-53
2990,2760,2812,2028,2765,2765,-52
2991,2760,2813,2028,2765,2765,-53
2992,2760,2813,2028,2765,2765,-53
2993,2760,2812,2028,2765,2765,-52
2994,2760,2811,2028,2765,2765,-51
2995,2760,2811,2028,2765,2765,-51
2996,2760,2811,2028,2765,2765,-51
2997,2760,2812,2028,2765,2765,-52
2998,2760,2812,2028,2765,2765,-52
2999,2760,2811,2028,2765,2765,-51
3000,2760,2811,2028,2765,2765,-51
3001,360,2808,3502,2765,2765,-2448
3002,360,2808,3502,3502,2028,-2448
3003,360,2810,3502,3502,2028,-2450
3004,360,2799,3502,3502,2028,-2439
3005,360,2799,3502,3502,2028,-2439
3006,360,2795,3502,3502,2028,-2435
3007,360,2793,3502,3502,2028,-2433
3008,360,2795,3502,3502,2028,-2435
3009,360,2796,3502,3502,2028,-2436
3010,360,2796,3502,3502,2028,-2436
3011,360,2800,3502,3502,2028,-2440
3012,360,2803,3502,3502,2028,-2443
3013,360,2796,3502,3502,2028,-2436
3014,360,2796,3502,3502,2028,-2436
3015,360,2800,3502,3502,2028,-2440
3016,360,2805,3502,3502,2028,-2445
3017,360,2810,3502,3502,2028,-2450
3018,360,2817,3502,3502,2028,-2457
3019,360,2824,3502,3502,2028,-2464
3020,360,2833,3502,3502,2028,-2473
3021,360,2845,3502,3502,2028,-2485
3022,360,2855,3502,3502,2028,-2495
3023,360,2855,3502,3502,2028,-2495
3024,360,2867,3502,3502,2028,-2507
3025,360,2881,3502,3502,2028,-2521
3026,360,2895,3502,3502,2028,-2535
3027,360,2912,3502,3502,2028,-2552
3028,360,2930,3502,3502,2028,-2570
3029,360,2948,3502,3502,2028,-2588
3030,360,2966,3502,3502,2028,-2606
3031,360,2988,3502,3502,2028,-2628
3032,360,2988,3502,3502,2028,-2628
3033,360,3012,3502,3502,2028,-2652
3034,360,3037,3502,3502,2028,-2677
3035,360,3064,3502,3502,2028,-2704
3036,360,3092,3502,3502,2028,-2732
3037,360,3121,2028,2028,3502,-2761
3038,360,3150,2028,2028,3502,-2790
3039,360,3185,2028,2028,3502,-2825
3040,360,3222,2028,2028,3502,-2862
3041,360,3222,3502,3502,2028,-2862
3042,360,3253,2028,2028,3502,-2893
3043,360,3280,2028,2028,3502,-2920
3044,360,3310,2028,2028,3502,-2950
3045,360,3346,2028,2028,3502,-2986
3046,360,3381,2028,2028,3502,-3021
3047,360,3409,2028,2028,3502,-3049
3048,360,3436,2028,2028,3502,-3076
3049,360,3468,2028,2028,3502,-3108
3050,360,3496,2028,2028,3502,-3136
3051,360,3496,3502,3502,2028,-3136
3052,360,3524,2028,2028,3502,-3164
3053,360,3549,2028,2028,3502,-3189
3054,360,3577,2028,2028,3502,-3217
3055,360,6,2028,2028,3502,354
3056,360,28,2028,2028,3502,332
3057,360,46,2028,2028,3502,314
3058,360,66,2028,2028,3502,294
3059,360,66,3502,3502,2028,294
3060,360,86,2028,2028,3502,274
3061,360,102,2028,2028,3502,258
3062,360,119,2028,2028,3502,241
3063,360,136,2028,2028,3502,224
3064,360,149,2028,2028,3502,211
3065,360,163,2028,2028,3502,197
3066,360,177,2028,2028,3502,183
3067,360,187,2028,2028,3502,173
3068,360,187,3502,3502,2028,173
3069,360,198,2028,2028,3502,162
3070,360,205,2028,2028,3502,155
3071,360,211,2028,2028,3502,149
3072,360,218,2028,2028,3502,142
3073,360,221,3502,3502,2028,139
3074,360,224,3502,3502,2028,136
3075,360,225,3502,3502,2028,135
3076,360,225,3502,3502,2028,135
3077,360,226,3502,3502,2028,134
3078,360,226,3502,3502,2028,134
3079,360,225,3502,3502,2028,135
3080,360,224,3502,3502,2028,136
3081,360,224,3502,3502,2028,136
3082,360,225,3502,3502,2028,135
3083,360,227,3502,3502,2028,133
3084,360,228,3502,3502,2028,132
3085,360,228,3502,3502,2028,132
3086,360,231,3502,3502,2028,129
3087,360,238,2028,2028,3502,122
3088,360,244,2028,2028,3502,116
3089,360,249,2028,2028,3502,111
3090,360,255,2028,2028,3502,105
3091,360,264,2028,2028,3502,96
3092,360,273,2028,2028,3502,87
3093,360,273,3502,3502,2028,87
3094,360,280,2028,2028,3502,80
3095,360,290,2028,2028,3502,70
3096,360,301,2028,2028,3502,59
3097,360,310,2028,2028,3502,50
3098,360,318,2028,2028,3502,42
3099,360,326,2028,2028,3502,34
3100,360,334,2028,2028,3502,26
3102,360,343,3502,3502,2028,17
3103,360,350,2028,2028,3502,10
3105,360,360,2028,2028,3502,0
3105,360,370,2028,2028,3502,-10
3105,360,385,2028,2028,3502,-25
3106,360,377,2028,2028,3502,-17
3108,360,394,2028,2028,3502,-34
3109,360,343,2028,2028,3502,17
3109,360,403,2028,2028,3502,-43
3111,360,403,2028,2028,3502,-43
3111,360,411,2028,2028,3502,-51
3111,360,427,2028,2028,3502,-67
3112,360,418,2028,2028,3502,-58
3114,360,435,2028,2028,3502,-75
3115,360,441,2028,2028,3502,-81
3117,360,449,2028,2028,3502,-89
3117,360,457,2028,2028,3502,-97
3118,360,463,2028,2028,3502,-103
3120,360,468,2028,2028,3502,-108
3121,360,473,2028,2028,3502,-113
3121,360,481,2028,2028,3502,-121
3122,360,477,2028,2028,3502,-117
3123,360,482,2028,2028,3502,-122
3124,360,484,2028,2028,3502,-124
3126,360,481,2028,2028,3502,-121
3127,360,481,2028,2028,3502,-121
3129,360,475,2028,2028,3502,-115
3130,360,472,2028,2028,3502,-112
3132,360,457,3502,3502,2028,-97
3133,360,448,3502,3502,2028,-88
3134,360,439,3502,3502,2028,-79
3135,360,439,2028,2028,3502,-79
3136,360,427,3502,3502,2028,-67
3137,360,416,3502,3502,2028,-56
3138,360,403,3502,3502,2028,-43
3139,360,465,3502,3502,2028,-105
3139,360,387,3502,3502,2028,-27
3140,360,375,3502,3502,2028,-15
3141,360,361,3502,3502,2028,-1
3142,360,346,3502,3502,2028,14
3143,360,333,3502,3502,2028,27
3144,360,333,3502,3502,2028,27
3145,360,319,3502,3502,2028,41
3146,360,305,3502,3502,2028,55
3147,360,291,3502,3502,2028,69
3148,360,279,3502,3502,2028,81
3149,360,265,3502,3502,2028,95
3150,360,250,3502,3502,2028,110
3151,360,235,3502,3502,2028,125
3152,360,235,3502,3502,2028,125
3153,360,223,3502,3502,2028,137
3154,360,211,3502,3502,2028,149
3155,360,198,3502,3502,2028,162
3156,360,187,3502,3502,2028,173
3157,360,178,3502,3502,2028,182
3158,360,172,3502,3502,2028,188
3159,360,167,3502,3502,2028,193
3160,360,161,3502,3502,2028,199
3161,360,161,3502,3502,2028,199
3162,360,156,3502,3502,2028,204
3163,360,154,3502,3502,2028,206
3164,360,154,3502,3502,2028,206
3165,360,154,3502,3502,2028,206
3166,360,154,3502,3502,2028,206
3167,360,157,3502,3502,2028,203
3168,360,161,3502,3502,2028,199
3169,360,161,3502,3502,2028,199
3170,360,166,3502,3502,2028,194
3171,360,173,2028,2028,3502,187
3172,360,179,3502,3502,2028,181
3173,360,188,2028,2028,3502,172
3174,360,199,2028,2028,3502,161
3175,360,209,2028,2028,3502,151
3176,360,222,2028,2028,3502,138
3177,360,234,2028,2028,3502,126
3178,360,234,3502,3502,2028,126
3179,360,245,2028,2028,3502,115
3180,360,261,2028,2028,3502,99
3181,360,273,2028,2028,3502,87
3183,360,282,2028,2028,3502,78
3183,360,294,2028,2028,3502,66
3184,360,309,2028,2028,3502,51
3185,360,321,2028,2028,3502,39
3186,360,321,3502,3502,2028,39
3187,360,333,2028,2028,3502,27
3188,360,348,2028,2028,3502,12
3189,360,360,2028,2028,3502,0
3190,360,371,2028,2028,3502,-11
3191,360,385,2028,2028,3502,-25
3192,360,399,2028,2028,3502,-39
3193,360,411,2028,2028,3502,-51
3195,360,422,2028,2028,3502,-62
3195,360,422,2028,2028,3502,-62
3196,360,435,2028,2028,3502,-75
3197,360,448,2028,2028,3502,-88
3198,360,458,2028,2028,3502,-98
3199,360,470,2028,2028,3502,-110
3200,360,483,2028,2028,3502,-123
3201,360,494,2028,2028,3502,-134
3202,360,505,2028,2028,3502,-145
3203,360,505,2028,2028,3502,-145
3204,360,515,2028,2028,3502,-155
3205,360,525,2028,2028,3502,-165
3206,360,532,2028,2028,3502,-172
3207,360,539,2028,2028,3502,-179
3208,360,547,2028,2028,3502,-187
3209,360,553,2028,2028,3502,-193
3210,360,555,2028,2028,3502,-195
3211,360,557,2028,2028,3502,-197
3212,360,557,2028,2028,3502,-197
3213,360,559,2028,2028,3502,-199
3214,360,558,2028,2028,3502,-198
3215,360,554,2028,2028,3502,-194
3216,360,551,2028,2028,3502,-191
3217,360,546,2028,2028,3502,-186
3218,360,539,3502,3502,2028,-179
3219,360,532,3502,3502,2028,-172
3220,360,532,2028,2028,3502,-172
3221,360,522,3502,3502,2028,-162
3222,360,514,3502,3502,2028,-154
3223,360,502,3502,3502,2028,-142
3224,360,487,3502,3502,2028,-127
3225,360,473,3502,3502,2028,-113
3226,360,460,3502,3502,2028,-100
3227,360,448,3502,3502,2028,-88
3228,360,433,3502,3502,2028,-73
3229,360,433,2028,2028,3502,-73
3230,360,418,3502,3502,2028,-58
3231,360,406,3502,3502,2028,-46
3232,360,392,3502,3502,2028,-32
3233,360,375,3502,3502,2028,-15
3234,360,359,3502,3502,2028,1
3235,360,344,3502,3502,2028,16
3236,360,330,3502,3502,2028,30
3237,360,330,3502,3502,2028,30
3238,360,316,3502,3502,2028,44
3239,360,299,3502,3502,2028,61
3240,360,287,3502,3502,2028,73
3241,360,274,3502,3502,2028,86
3242,360,258,3502,3502,2028,102
3243,360,245,3502,3502,2028,115
3244,360,230,3502,3502,2028,130
3245,360,217,3502,3502,2028,143
3246,360,217,3502,3502,2028,143
3247,360,205,3502,3502,2028,155
3248,360,192,3502,3502,2028,168
3249,360,181,3502,3502,2028,179
3250,360,173,3502,3502,2028,187
3251,360,165,3502,3502,2028,195
3252,360,157,3502,3502,2028,203
3253,360,152,3502,3502,2028,208
3254,360,152,3502,3502,2028,208
3255,360,149,3502,3502,2028,211
3256,360,145,3502,3502,2028,215
3257,360,144,3502,3502,2028,216
3258,360,144,3502,3502,2028,216
3259,360,143,3502,3502,2028,217
3260,360,146,3502,3502,2028,214
3261,360,150,3502,3502,2028,210
3262,360,153,3502,3502,2028,207
3263,360,153,3502,3502,2028,207
3264,360,160,2028,2028,3502,200
3265,360,167,2028,2028,3502,193
3266,360,174,2028,2028,3502,186
3267,360,184,2028,2028,3502,176
3268,360,196,2028,2028,3502,164
3269,360,206,2028,2028,3502,154
3270,360,217,2028,2028,3502,143
3271,360,217,3502,3502,2028,143
3272,360,226,2028,2028,3502,134
3273,360,237,2028,2028,3502,123
3274,360,248,2028,2028,3502,112
3275,360,257,2028,2028,3502,103
3276,360,269,2028,2028,3502,91
3277,360,280,2028,2028,3502,80
3278,360,290,2028,2028,3502,70
3279,360,302,2028,2028,3502,58
3280,360,302,3502,3502,2028,58
3281,360,314,2028,2028,3502,46
3282,360,323,2028,2028,3502,37
3283,360,334,2028,2028,3502,26
3284,360,344,2028,2028,3502,16
3285,360,352,2028,2028,3502,8
3286,360,363,2028,2028,3502,-3
3287,360,374,2028,2028,3502,-14
3288,360,374,2028,2028,3502,-14
3289,360,381,2028,2028,3502,-21
3290,360,392,2028,2028,3502,-32
3291,360,403,2028,2028,3502,-43
3292,360,412,2028,2028,3502,-52
3293,360,421,2028,2028,3502,-61
3294,360,431,2028,2028,3502,-71
3295,360,441,2028,2028,3502,-81
3296,360,450,2028,2028,3502,-90
3297,360,450,2028,2028,3502,-90
3298,360,458,2028,2028,3502,-98
3299,360,464,2028,2028,3502,-104
3300,360,470,2028,2028,3502,-110
3301,360,474,2028,2028,3502,-114
3302,360,477,2028,2028,3502,-117
3303,360,480,2028,2028,3502,-120
3304,360,482,2028,2028,3502,-122
3305,360,482,2028,2028,3502,-122
3306,360,481,2028,2028,3502,-121
3307,360,480,2028,2028,3502,-120
3308,360,477,2028,2028,3502,-117
3309,360,472,3502,3502,2028,-112
3310,360,466,3502,3502,2028,-106
3311,360,458,3502,3502,2028,-98
3312,360,449,3502,3502,2028,-89
3313,360,439,3502,3502,2028,-79
3314,360,439,2028,2028,3502,-79
3315,360,428,3502,3502,2028,-68
3316,360,418,3502,3502,2028,-58
3317,360,405,3502,3502,2028,-45
3318,360,392,3502,3502,2028,-32
3319,360,381,3502,3502,2028,-21
3320,360,370,3502,3502,2028,-10
3321,360,356,3502,3502,2028,4
3322,360,356,3502,3502,2028,4
3323,360,343,3502,3502,2028,17
3324,360,329,3502,3502,2028,31
3325,360,317,3502,3502,2028,43
3326,360,306,3502,3502,2028,54
3327,360,290,3502,3502,2028,70
3328,360,277,3502,3502,2028,83
3329,360,265,3502,3502,2028,95
3330,360,510,2028,2028,3502,-150
3331,360,254,3502,3502,2028,106
3332,360,243,3502,3502,2028,117
3333,360,233,3502,3502,2028,127
3334,360,223,3502,3502,2028,137
3335,360,213,3502,3502,2028,147
3336,360,203,3502,3502,2028,157
3337,360,195,3502,3502,2028,165
3338,360,189,3502,3502,2028,171
3339,360,189,3502,3502,2028,171
3340,360,183,3502,3502,2028,177
3341,360,178,3502,3502,2028,182
3342,360,175,3502,3502,2028,185
3343,360,176,3502,3502,2028,184
3344,360,175,3502,3502,2028,185
3345,360,174,3502,3502,2028,186
3346,360,177,3502,3502,2028,183
3347,360,177,3502,3502,2028,183
3348,360,181,3502,3502,2028,179
3349,360,186,3502,3502,2028,174
3350,360,192,2028,2028,3502,168
3351,360,197,3502,3502,2028,163
3352,360,204,2028,2028,3502,156
3353,360,214,2028,2028,3502,146
3354,360,226,2028,2028,3502,134
3355,360,237,2028,2028,3502,123
3356,360,237,3502,3502,2028,123
3357,360,247,2028,2028,3502,113
3358,360,259,2028,2028,3502,101
3359,360,271,2028,2028,3502,89
3360,360,283,2028,2028,3502,77
3361,360,295,2028,2028,3502,65
3362,360,308,2028,2028,3502,52
3363,360,319,2028,2028,3502,41
3364,360,319,3502,3502,2028,41
3365,360,332,2028,2028,3502,28
3366,360,344,2028,2028,3502,16
3367,360,355,2028,2028,3502,5
3368,360,369,2028,2028,3502,-9
3369,360,381,2028,2028,3502,-21
3370,360,393,2028,2028,3502,-33
3371,360,404,2028,2028,3502,-44
3372,360,416,2028,2028,3502,-56
3373,360,416,2028,2028,3502,-56
3374,360,427,2028,2028,3502,-67
3375,360,440,2028,2028,3502,-80
3376,360,452,2028,2028,3502,-92
3377,360,463,2028,2028,3502,-103
3378,360,476,2028,2028,3502,-116
3379,360,486,2028,2028,3502,-126
3380,360,495,2028,2028,3502,-135
3381,360,505,2028,2028,3502,-145
3382,360,505,2028,2028,3502,-145
3383,360,514,2028,2028,3502,-154
3384,360,521,2028,2028,3502,-161
3386,360,535,2028,2028,3502,-175
3387,360,541,2028,2028,3502,-181
3388,360,544,2028,2028,3502,-184
3389,360,544,2028,2028,3502,-184
3390,360,544,2028,2028,3502,-184
3391,360,541,2028,2028,3502,-181
3394,360,528,3502,3502,2028,-168
3395,360,516,3502,3502,2028,-156
3396,360,505,3502,3502,2028,-145
3397,360,493,3502,3502,2028,-133
3398,360,482,3502,3502,2028,-122
3399,360,482,2028,2028,3502,-122
3400,360,470,3502,3502,2028,-110
3401,360,459,3502,3502,2028,-99
3402,360,449,3502,3502,2028,-89
3403,360,441,3502,3502,2028,-81
3404,360,432,3502,3502,2028,-72
3405,360,418,3502,3502,2028,-58
3406,360,403,3502,3502,2028,-43
3407,360,403,2028,2028,3502,-43
3408,360,392,3502,3502,2028,-32
3409,360,385,3502,3502,2028,-25
3410,360,379,3502,3502,2028,-19
3411,360,370,3502,3502,2028,-10
3412,360,366,3502,3502,2028,-6
3413,360,362,3502,3502,2028,-2
3414,360,361,3502,3502,2028,-1
3415,360,361,2028,2028,3502,-1
3416,360,359,3502,3502,2028,1
3417,360,357,3502,3502,2028,3
3418,360,355,3502,3502,2028,5
3419,360,354,3502,3502,2028,6
3420,360,356,2028,2028,3502,4
3421,360,357,2028,2028,3502,3
3422,360,360,2028,2028,3502,0
3423,360,360,2765,2765,2765,0
3424,360,360,2765,2765,2765,0
3425,360,356,3502,3502,2028,4
3426,360,352,3502,3502,2028,8
3427,360,346,3502,3502,2028,14
3428,360,331,3502,3502,2028,29
3429,360,315,3502,3502,2028,45
3430,360,312,3502,3502,2028,48
3431,360,315,2028,2028,3502,45
3432,360,315,3502,3502,2028,45
3433,360,312,3502,3502,2028,48
3434,360,305,3502,3502,2028,55
3435,360,301,3502,3502,2028,59
3436,360,300,3502,3502,2028,60
3437,360,299,3502,3502,2028,61
3438,360,302,2028,2028,3502,58
3439,360,306,2028,2028,3502,54
3440,360,308,2028,2028,3502,52
3441,360,308,3502,3502,2028,52
3442,360,307,3502,3502,2028,53
3443,360,305,3502,3502,2028,55
3444,360,303,3502,3502,2028,57
3445,360,300,3502,3502,2028,60
3446,360,300,3502,3502,2028,60
3447,360,300,3502,3502,2028,60
3448,360,301,3502,3502,2028,59
3449,360,301,3502,3502,2028,59
3450,360,299,3502,3502,2028,61
3451,360,298,3502,3502,2028,62
3452,360,297,3502,3502,2028,63
3453,360,297,3502,3502,2028,63
3454,360,296,3502,3502,2028,64
3455,360,296,3502,3502,2028,64
3456,360,299,2028,2028,3502,61
3457,360,297,3502,3502,2028,63
3458,360,297,3502,3502,2028,63
3459,360,298,3502,3502,2028,62
3460,360,300,2765,2765,2765,60
3461,360,298,3502,3502,2028,62
3462,360,298,3502,3502,2028,62
3463,360,300,2765,2765,2765,60
3464,360,304,2028,2028,3502,56
3465,360,306,2028,2028,3502,54
3466,360,306,3502,3502,2028,54
3467,360,308,2028,2028,3502,52
